,filename,img_path,mask_path
248,nr_249_img_000000065_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_249_img_000000065_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_249_img_000000065_c0.png
249,nr_250_img_000000065_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_250_img_000000065_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_250_img_000000065_c0.png
250,nr_251_img_000000066_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_251_img_000000066_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_251_img_000000066_c0.png
251,nr_252_img_000000066_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_252_img_000000066_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_252_img_000000066_c0.png
252,nr_253_img_000000066_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_253_img_000000066_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_253_img_000000066_c0.png
253,nr_254_img_000000067_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_254_img_000000067_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_254_img_000000067_c0.png
254,nr_255_img_000000067_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_255_img_000000067_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_255_img_000000067_c0.png
255,nr_256_img_000000067_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_256_img_000000067_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_256_img_000000067_c0.png
256,nr_257_img_000000068_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_257_img_000000068_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_257_img_000000068_c0.png
257,nr_258_img_000000068_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_258_img_000000068_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_258_img_000000068_c0.png
258,nr_259_img_000000068_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_259_img_000000068_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_259_img_000000068_c0.png
259,nr_260_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_260_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_260_img_000000069_c0.png
260,nr_261_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_261_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_261_img_000000069_c0.png
261,nr_262_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_262_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_262_img_000000069_c0.png
262,nr_263_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_263_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_263_img_000000069_c0.png
263,nr_264_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_264_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_264_img_000000069_c0.png
264,nr_265_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_265_img_000000069_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_265_img_000000069_c0.png
265,nr_266_img_000000070_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_266_img_000000070_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_266_img_000000070_c0.png
266,nr_267_img_000000070_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_267_img_000000070_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_267_img_000000070_c0.png
267,nr_268_img_000000070_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_268_img_000000070_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_268_img_000000070_c0.png
268,nr_269_img_000000071_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_269_img_000000071_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_269_img_000000071_c0.png
269,nr_270_img_000000071_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_270_img_000000071_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_270_img_000000071_c0.png
270,nr_271_img_000000071_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_271_img_000000071_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_271_img_000000071_c0.png
271,nr_272_img_000000072_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_272_img_000000072_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_272_img_000000072_c0.png
272,nr_273_img_000000073_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_273_img_000000073_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_273_img_000000073_c0.png
273,nr_274_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_274_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_274_img_000000074_c0.png
274,nr_275_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_275_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_275_img_000000074_c0.png
275,nr_276_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_276_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_276_img_000000074_c0.png
276,nr_277_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_277_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_277_img_000000074_c0.png
277,nr_278_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_278_img_000000074_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_278_img_000000074_c0.png
278,nr_279_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_279_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_279_img_000000075_c0.png
279,nr_280_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_280_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_280_img_000000075_c0.png
280,nr_281_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_281_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_281_img_000000075_c0.png
281,nr_282_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_282_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_282_img_000000075_c0.png
282,nr_283_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_283_img_000000075_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_283_img_000000075_c0.png
283,nr_284_img_000000076_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_284_img_000000076_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_284_img_000000076_c0.png
284,nr_285_img_000000077_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_285_img_000000077_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_285_img_000000077_c0.png
285,nr_286_img_000000078_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_286_img_000000078_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_286_img_000000078_c0.png
286,nr_287_img_000000079_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_287_img_000000079_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_287_img_000000079_c0.png
287,nr_288_img_000000079_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_288_img_000000079_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_288_img_000000079_c0.png
288,nr_289_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_289_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_289_img_000000080_c0.png
289,nr_290_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_290_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_290_img_000000080_c0.png
290,nr_291_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_291_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_291_img_000000080_c0.png
291,nr_292_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_292_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_292_img_000000080_c0.png
292,nr_293_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_293_img_000000080_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_293_img_000000080_c0.png
293,nr_294_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_294_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_294_img_000000081_c0.png
294,nr_295_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_295_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_295_img_000000081_c0.png
295,nr_296_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_296_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_296_img_000000081_c0.png
296,nr_297_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_297_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_297_img_000000081_c0.png
297,nr_298_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_298_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_298_img_000000081_c0.png
298,nr_299_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_299_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_299_img_000000081_c0.png
299,nr_300_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_300_img_000000081_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_300_img_000000081_c0.png
300,nr_301_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_301_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_301_img_000000082_c0.png
301,nr_302_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_302_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_302_img_000000082_c0.png
302,nr_303_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_303_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_303_img_000000082_c0.png
303,nr_304_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_304_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_304_img_000000082_c0.png
304,nr_305_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_305_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_305_img_000000082_c0.png
305,nr_306_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_306_img_000000082_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_306_img_000000082_c0.png
306,nr_307_img_000000083_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_307_img_000000083_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_307_img_000000083_c0.png
307,nr_308_img_000000083_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_308_img_000000083_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_308_img_000000083_c0.png
308,nr_309_img_000000083_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_309_img_000000083_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_309_img_000000083_c0.png
309,nr_310_img_000000084_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_310_img_000000084_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_310_img_000000084_c0.png
310,nr_311_img_000000085_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_311_img_000000085_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_311_img_000000085_c0.png
311,nr_312_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_312_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_312_img_000000086_c0.png
312,nr_313_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_313_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_313_img_000000086_c0.png
313,nr_314_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_314_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_314_img_000000086_c0.png
314,nr_315_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_315_img_000000086_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_315_img_000000086_c0.png
315,nr_316_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_316_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_316_img_000000087_c0.png
316,nr_317_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_317_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_317_img_000000087_c0.png
317,nr_318_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_318_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_318_img_000000087_c0.png
318,nr_319_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_319_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_319_img_000000087_c0.png
319,nr_320_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_320_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_320_img_000000087_c0.png
320,nr_321_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_321_img_000000087_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_321_img_000000087_c0.png
321,nr_322_img_000000088_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_322_img_000000088_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_322_img_000000088_c0.png
322,nr_323_img_000000089_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_323_img_000000089_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_323_img_000000089_c0.png
323,nr_324_img_000000090_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_324_img_000000090_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_324_img_000000090_c0.png
324,nr_325_img_000000090_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_325_img_000000090_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_325_img_000000090_c0.png
325,nr_326_img_000000090_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_326_img_000000090_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_326_img_000000090_c0.png
326,nr_327_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_327_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_327_img_000000091_c0.png
327,nr_328_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_328_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_328_img_000000091_c0.png
328,nr_329_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_329_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_329_img_000000091_c0.png
329,nr_330_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_330_img_000000091_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_330_img_000000091_c0.png
330,nr_331_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_331_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_331_img_000000092_c0.png
331,nr_332_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_332_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_332_img_000000092_c0.png
332,nr_333_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_333_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_333_img_000000092_c0.png
333,nr_334_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_334_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_334_img_000000092_c0.png
334,nr_335_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_335_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_335_img_000000092_c0.png
335,nr_336_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_336_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_336_img_000000092_c0.png
336,nr_337_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_337_img_000000092_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_337_img_000000092_c0.png
337,nr_338_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_338_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_338_img_000000093_c0.png
338,nr_339_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_339_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_339_img_000000093_c0.png
339,nr_340_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_340_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_340_img_000000093_c0.png
340,nr_341_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_341_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_341_img_000000093_c0.png
341,nr_342_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_342_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_342_img_000000093_c0.png
342,nr_343_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_343_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_343_img_000000093_c0.png
343,nr_344_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_344_img_000000093_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_344_img_000000093_c0.png
344,nr_345_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_345_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_345_img_000000094_c0.png
345,nr_346_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_346_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_346_img_000000094_c0.png
346,nr_347_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_347_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_347_img_000000094_c0.png
347,nr_348_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_348_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_348_img_000000094_c0.png
348,nr_349_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_349_img_000000094_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_349_img_000000094_c0.png
349,nr_350_img_000000095_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_350_img_000000095_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_350_img_000000095_c0.png
350,nr_351_img_000000095_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_351_img_000000095_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_351_img_000000095_c0.png
351,nr_352_img_000000096_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_352_img_000000096_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_352_img_000000096_c0.png
352,nr_353_img_000000096_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_353_img_000000096_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_353_img_000000096_c0.png
353,nr_354_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_354_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_354_img_000000097_c0.png
354,nr_355_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_355_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_355_img_000000097_c0.png
355,nr_356_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_356_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_356_img_000000097_c0.png
356,nr_357_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_357_img_000000097_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_357_img_000000097_c0.png
357,nr_358_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_358_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_358_img_000000098_c0.png
358,nr_359_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_359_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_359_img_000000098_c0.png
359,nr_360_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_360_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_360_img_000000098_c0.png
360,nr_361_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_361_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_361_img_000000098_c0.png
361,nr_362_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_362_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_362_img_000000098_c0.png
362,nr_363_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_363_img_000000098_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_363_img_000000098_c0.png
363,nr_364_img_000000100_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_364_img_000000100_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_364_img_000000100_c0.png
364,nr_365_img_000000100_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_365_img_000000100_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_365_img_000000100_c0.png
365,nr_366_img_000000100_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_366_img_000000100_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_366_img_000000100_c0.png
366,nr_367_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_367_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_367_img_000000099_c0.png
367,nr_368_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_368_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_368_img_000000099_c0.png
368,nr_369_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_369_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_369_img_000000099_c0.png
369,nr_370_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_370_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_370_img_000000099_c0.png
370,nr_371_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_371_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_371_img_000000099_c0.png
371,nr_372_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_372_img_000000099_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_372_img_000000099_c0.png
